Year,Geo,StatVar,Quantity
2017,geoId/30,Offense_Count_HateCrimeIncidents_HumanTraffickingCommercialSexActs,0
2017,geoId/30,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2017,geoId/30,Offense_Count_HateCrimeIncidents_Robbery,0
2017,geoId/30,Offense_Count_HateCrimeIncidents_Burglary,0
2017,geoId/30,Offense_Count_HateCrimeIncidents_LarcenyTheft,1
2017,geoId/30,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2017,geoId/30,Offense_Count_HateCrimeIncidents_Arson,0
2017,geoId/30,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,5
2017,geoId/30,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,0
2017,geoId/30,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,0
2017,geoId/31,Offense_Count_HateCrimeIncidents,46
2017,geoId/31,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2017,geoId/31,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2017,geoId/31,Offense_Count_HateCrimeIncidents_AggravatedAssault,1
2017,geoId/31,Offense_Count_HateCrimeIncidents_SimpleAssault,5
2017,geoId/31,Offense_Count_HateCrimeIncidents_Intimidation,3
2017,geoId/31,Offense_Count_HateCrimeIncidents_HumanTraffickingCommercialSexActs,0
2017,geoId/31,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2017,geoId/31,Offense_Count_HateCrimeIncidents_Robbery,0
2017,geoId/31,Offense_Count_HateCrimeIncidents_Burglary,3
2017,geoId/31,Offense_Count_HateCrimeIncidents_LarcenyTheft,2
2017,geoId/31,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2017,geoId/31,Offense_Count_HateCrimeIncidents_Arson,0
2017,geoId/31,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,27
2017,geoId/31,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,1
2017,geoId/31,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,4
2017,geoId/32,Offense_Count_HateCrimeIncidents,7
2017,geoId/32,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2017,geoId/32,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2017,geoId/32,Offense_Count_HateCrimeIncidents_AggravatedAssault,3
2017,geoId/32,Offense_Count_HateCrimeIncidents_SimpleAssault,1
2017,geoId/32,Offense_Count_HateCrimeIncidents_Intimidation,0
2017,geoId/32,Offense_Count_HateCrimeIncidents_HumanTraffickingCommercialSexActs,0
2017,geoId/32,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2017,geoId/32,Offense_Count_HateCrimeIncidents_Robbery,1
2017,geoId/32,Offense_Count_HateCrimeIncidents_Burglary,0
2017,geoId/32,Offense_Count_HateCrimeIncidents_LarcenyTheft,0
2017,geoId/32,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2017,geoId/32,Offense_Count_HateCrimeIncidents_Arson,0
2017,geoId/32,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,2
2017,geoId/32,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,0
2017,geoId/32,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,0
2017,geoId/33,Offense_Count_HateCrimeIncidents,16
2017,geoId/33,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2017,geoId/33,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2017,geoId/33,Offense_Count_HateCrimeIncidents_AggravatedAssault,3
2017,geoId/33,Offense_Count_HateCrimeIncidents_SimpleAssault,7
2017,geoId/33,Offense_Count_HateCrimeIncidents_Intimidation,2
2017,geoId/33,Offense_Count_HateCrimeIncidents_HumanTraffickingCommercialSexActs,0
2017,geoId/33,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2017,geoId/33,Offense_Count_HateCrimeIncidents_Robbery,0
2017,geoId/33,Offense_Count_HateCrimeIncidents_Burglary,0
2017,geoId/33,Offense_Count_HateCrimeIncidents_LarcenyTheft,0
2017,geoId/33,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2017,geoId/33,Offense_Count_HateCrimeIncidents_Arson,0
2017,geoId/33,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,4
2017,geoId/33,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,0
2017,geoId/33,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,0
2017,geoId/34,Offense_Count_HateCrimeIncidents,502
2017,geoId/34,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2017,geoId/34,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2017,geoId/34,Offense_Count_HateCrimeIncidents_AggravatedAssault,6
2017,geoId/34,Offense_Count_HateCrimeIncidents_SimpleAssault,6
2017,geoId/34,Offense_Count_HateCrimeIncidents_Intimidation,310
2017,geoId/34,Offense_Count_HateCrimeIncidents_HumanTraffickingCommercialSexActs,0
2017,geoId/34,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2017,geoId/34,Offense_Count_HateCrimeIncidents_Robbery,4
2017,geoId/34,Offense_Count_HateCrimeIncidents_Burglary,0
2017,geoId/34,Offense_Count_HateCrimeIncidents_LarcenyTheft,1
2017,geoId/34,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2017,geoId/34,Offense_Count_HateCrimeIncidents_Arson,2
2017,geoId/34,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,173
2017,geoId/34,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,0
2017,geoId/34,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,0
2017,geoId/35,Offense_Count_HateCrimeIncidents,14
2017,geoId/35,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2017,geoId/35,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2017,geoId/35,Offense_Count_HateCrimeIncidents_AggravatedAssault,5
2017,geoId/35,Offense_Count_HateCrimeIncidents_SimpleAssault,7
2017,geoId/35,Offense_Count_HateCrimeIncidents_Intimidation,0
2017,geoId/35,Offense_Count_HateCrimeIncidents_HumanTraffickingCommercialSexActs,0
2017,geoId/35,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2017,geoId/35,Offense_Count_HateCrimeIncidents_Robbery,1
2017,geoId/35,Offense_Count_HateCrimeIncidents_Burglary,0
2017,geoId/35,Offense_Count_HateCrimeIncidents_LarcenyTheft,0
2017,geoId/35,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2017,geoId/35,Offense_Count_HateCrimeIncidents_Arson,0
2017,geoId/35,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,1
2017,geoId/35,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,0
2017,geoId/35,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,0
2017,geoId/36,Offense_Count_HateCrimeIncidents,559
2017,geoId/36,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,1
2017,geoId/36,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2017,geoId/36,Offense_Count_HateCrimeIncidents_AggravatedAssault,55
2017,geoId/36,Offense_Count_HateCrimeIncidents_SimpleAssault,174
2017,geoId/36,Offense_Count_HateCrimeIncidents_Intimidation,3
2017,geoId/36,Offense_Count_HateCrimeIncidents_HumanTraffickingCommercialSexActs,0
2017,geoId/36,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2017,geoId/36,Offense_Count_HateCrimeIncidents_Robbery,7
2017,geoId/36,Offense_Count_HateCrimeIncidents_Burglary,9
2017,geoId/36,Offense_Count_HateCrimeIncidents_LarcenyTheft,7
2017,geoId/36,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2017,geoId/36,Offense_Count_HateCrimeIncidents_Arson,1
2017,geoId/36,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,302
2017,geoId/36,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,0
2017,geoId/36,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,0
2017,geoId/37,Offense_Count_HateCrimeIncidents,230
2017,geoId/37,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2017,geoId/37,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2017,geoId/37,Offense_Count_HateCrimeIncidents_AggravatedAssault,20
2017,geoId/37,Offense_Count_HateCrimeIncidents_SimpleAssault,54
2017,geoId/37,Offense_Count_HateCrimeIncidents_Intimidation,81
2017,geoId/37,Offense_Count_HateCrimeIncidents_HumanTraffickingCommercialSexActs,0
2017,geoId/37,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2017,geoId/37,Offense_Count_HateCrimeIncidents_Robbery,4
2017,geoId/37,Offense_Count_HateCrimeIncidents_Burglary,4
2017,geoId/37,Offense_Count_HateCrimeIncidents_LarcenyTheft,9
2017,geoId/37,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2017,geoId/37,Offense_Count_HateCrimeIncidents_Arson,2
2017,geoId/37,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,56
2017,geoId/37,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,0
2017,geoId/37,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,0
2017,geoId/38,Offense_Count_HateCrimeIncidents,17
2017,geoId/38,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2017,geoId/38,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2017,geoId/38,Offense_Count_HateCrimeIncidents_AggravatedAssault,2
2017,geoId/38,Offense_Count_HateCrimeIncidents_SimpleAssault,2
2017,geoId/38,Offense_Count_HateCrimeIncidents_Intimidation,10
2017,geoId/38,Offense_Count_HateCrimeIncidents_HumanTraffickingCommercialSexActs,0
2017,geoId/38,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2017,geoId/38,Offense_Count_HateCrimeIncidents_Robbery,0
2017,geoId/38,Offense_Count_HateCrimeIncidents_Burglary,0
2017,geoId/38,Offense_Count_HateCrimeIncidents_LarcenyTheft,1
2017,geoId/38,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2017,geoId/38,Offense_Count_HateCrimeIncidents_Arson,0
2017,geoId/38,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,2
2017,geoId/38,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,0
2017,geoId/38,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,0
2017,geoId/39,Offense_Count_HateCrimeIncidents,449
2017,geoId/39,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2017,geoId/39,Offense_Count_HateCrimeIncidents_ForcibleRape,3
2017,geoId/39,Offense_Count_HateCrimeIncidents_AggravatedAssault,33
2017,geoId/39,Offense_Count_HateCrimeIncidents_SimpleAssault,66
2017,geoId/39,Offense_Count_HateCrimeIncidents_Intimidation,163
2017,geoId/39,Offense_Count_HateCrimeIncidents_HumanTraffickingCommercialSexActs,0
2017,geoId/39,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,4
2017,geoId/39,Offense_Count_HateCrimeIncidents_Robbery,8
2017,geoId/39,Offense_Count_HateCrimeIncidents_Burglary,12
2017,geoId/39,Offense_Count_HateCrimeIncidents_LarcenyTheft,45
2017,geoId/39,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,3
2017,geoId/39,Offense_Count_HateCrimeIncidents_Arson,2
2017,geoId/39,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,82
2017,geoId/39,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,4
2017,geoId/39,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,24
2017,geoId/40,Offense_Count_HateCrimeIncidents,49
2017,geoId/40,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2017,geoId/40,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2017,geoId/40,Offense_Count_HateCrimeIncidents_AggravatedAssault,14
2017,geoId/40,Offense_Count_HateCrimeIncidents_SimpleAssault,8
2017,geoId/40,Offense_Count_HateCrimeIncidents_Intimidation,12
2017,geoId/40,Offense_Count_HateCrimeIncidents_HumanTraffickingCommercialSexActs,0
2017,geoId/40,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,2
2017,geoId/40,Offense_Count_HateCrimeIncidents_Robbery,0
2017,geoId/40,Offense_Count_HateCrimeIncidents_Burglary,1
2017,geoId/40,Offense_Count_HateCrimeIncidents_LarcenyTheft,0
2017,geoId/40,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2017,geoId/40,Offense_Count_HateCrimeIncidents_Arson,0
2017,geoId/40,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,8
2017,geoId/40,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,3
2017,geoId/40,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,1
2017,geoId/41,Offense_Count_HateCrimeIncidents,169
2017,geoId/41,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2017,geoId/41,Offense_Count_HateCrimeIncidents_ForcibleRape,2
2017,geoId/41,Offense_Count_HateCrimeIncidents_AggravatedAssault,20
2017,geoId/41,Offense_Count_HateCrimeIncidents_SimpleAssault,25
2017,geoId/41,Offense_Count_HateCrimeIncidents_Intimidation,37
2017,geoId/41,Offense_Count_HateCrimeIncidents_HumanTraffickingCommercialSexActs,0
2017,geoId/41,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,2
2017,geoId/41,Offense_Count_HateCrimeIncidents_Robbery,1
2017,geoId/41,Offense_Count_HateCrimeIncidents_Burglary,2
2017,geoId/41,Offense_Count_HateCrimeIncidents_LarcenyTheft,5
2017,geoId/41,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2017,geoId/41,Offense_Count_HateCrimeIncidents_Arson,0
2017,geoId/41,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,69
2017,geoId/41,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,3
2017,geoId/41,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,3
2017,geoId/42,Offense_Count_HateCrimeIncidents,93
2017,geoId/42,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2017,geoId/42,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2017,geoId/42,Offense_Count_HateCrimeIncidents_AggravatedAssault,2
2017,geoId/42,Offense_Count_HateCrimeIncidents_SimpleAssault,20
2017,geoId/42,Offense_Count_HateCrimeIncidents_Intimidation,45
2017,geoId/42,Offense_Count_HateCrimeIncidents_HumanTraffickingCommercialSexActs,0
2017,geoId/42,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2017,geoId/42,Offense_Count_HateCrimeIncidents_Robbery,1
2017,geoId/42,Offense_Count_HateCrimeIncidents_Burglary,0
2017,geoId/42,Offense_Count_HateCrimeIncidents_LarcenyTheft,1
2017,geoId/42,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2017,geoId/42,Offense_Count_HateCrimeIncidents_Arson,3
2017,geoId/42,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,19
2017,geoId/42,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,1
2017,geoId/42,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,1
2017,geoId/44,Offense_Count_HateCrimeIncidents,11
2017,geoId/44,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2017,geoId/44,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2017,geoId/44,Offense_Count_HateCrimeIncidents_AggravatedAssault,0
2017,geoId/44,Offense_Count_HateCrimeIncidents_SimpleAssault,1
2017,geoId/44,Offense_Count_HateCrimeIncidents_Intimidation,2
2017,geoId/44,Offense_Count_HateCrimeIncidents_HumanTraffickingCommercialSexActs,0
2017,geoId/44,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2017,geoId/44,Offense_Count_HateCrimeIncidents_Robbery,0
2017,geoId/44,Offense_Count_HateCrimeIncidents_Burglary,0
2017,geoId/44,Offense_Count_HateCrimeIncidents_LarcenyTheft,0
2017,geoId/44,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2017,geoId/44,Offense_Count_HateCrimeIncidents_Arson,0
2017,geoId/44,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,8
2017,geoId/44,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,0
2017,geoId/44,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,0
2017,geoId/45,Offense_Count_HateCrimeIncidents,94
2017,geoId/45,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2017,geoId/45,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2017,geoId/45,Offense_Count_HateCrimeIncidents_AggravatedAssault,10
2017,geoId/45,Offense_Count_HateCrimeIncidents_SimpleAssault,19
2017,geoId/45,Offense_Count_HateCrimeIncidents_Intimidation,10
2017,geoId/45,Offense_Count_HateCrimeIncidents_HumanTraffickingCommercialSexActs,0
2017,geoId/45,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,1
2017,geoId/45,Offense_Count_HateCrimeIncidents_Robbery,2
2017,geoId/45,Offense_Count_HateCrimeIncidents_Burglary,6
2017,geoId/45,Offense_Count_HateCrimeIncidents_LarcenyTheft,7
2017,geoId/45,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,1
2017,geoId/45,Offense_Count_HateCrimeIncidents_Arson,1
2017,geoId/45,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,24
2017,geoId/45,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,4
2017,geoId/45,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,9
2017,geoId/46,Offense_Count_HateCrimeIncidents,19
2017,geoId/46,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2017,geoId/46,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2017,geoId/46,Offense_Count_HateCrimeIncidents_AggravatedAssault,3
2017,geoId/46,Offense_Count_HateCrimeIncidents_SimpleAssault,6
2017,geoId/46,Offense_Count_HateCrimeIncidents_Intimidation,6
2017,geoId/46,Offense_Count_HateCrimeIncidents_HumanTraffickingCommercialSexActs,0
2017,geoId/46,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2017,geoId/46,Offense_Count_HateCrimeIncidents_Robbery,0
2017,geoId/46,Offense_Count_HateCrimeIncidents_Burglary,0
2017,geoId/46,Offense_Count_HateCrimeIncidents_LarcenyTheft,0
2017,geoId/46,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2017,geoId/46,Offense_Count_HateCrimeIncidents_Arson,0
2017,geoId/46,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,3
2017,geoId/46,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,0
2017,geoId/46,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,1
2017,geoId/47,Offense_Count_HateCrimeIncidents,179
2017,geoId/47,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,1
2017,geoId/47,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2017,geoId/47,Offense_Count_HateCrimeIncidents_AggravatedAssault,38
2017,geoId/47,Offense_Count_HateCrimeIncidents_SimpleAssault,39
2017,geoId/47,Offense_Count_HateCrimeIncidents_Intimidation,42
2017,geoId/47,Offense_Count_HateCrimeIncidents_HumanTraffickingCommercialSexActs,0
2017,geoId/47,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,1
2017,geoId/47,Offense_Count_HateCrimeIncidents_Robbery,1
2017,geoId/47,Offense_Count_HateCrimeIncidents_Burglary,5
2017,geoId/47,Offense_Count_HateCrimeIncidents_LarcenyTheft,2
2017,geoId/47,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2017,geoId/47,Offense_Count_HateCrimeIncidents_Arson,0
2017,geoId/47,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,26
2017,geoId/47,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,7
2017,geoId/47,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,17
2017,geoId/48,Offense_Count_HateCrimeIncidents,219
2017,geoId/48,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,1
2017,geoId/48,Offense_Count_HateCrimeIncidents_ForcibleRape,2
2017,geoId/48,Offense_Count_HateCrimeIncidents_AggravatedAssault,43
2017,geoId/48,Offense_Count_HateCrimeIncidents_SimpleAssault,50
2017,geoId/48,Offense_Count_HateCrimeIncidents_Intimidation,36
2017,geoId/48,Offense_Count_HateCrimeIncidents_HumanTraffickingCommercialSexActs,1
2017,geoId/48,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2017,geoId/48,Offense_Count_HateCrimeIncidents_Robbery,11
2017,geoId/48,Offense_Count_HateCrimeIncidents_Burglary,4
2017,geoId/48,Offense_Count_HateCrimeIncidents_LarcenyTheft,16
2017,geoId/48,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,3
2017,geoId/48,Offense_Count_HateCrimeIncidents_Arson,2
2017,geoId/48,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,38
2017,geoId/48,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,2
2017,geoId/48,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,10
2017,geoId/49,Offense_Count_HateCrimeIncidents,94
2017,geoId/49,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,1
2017,geoId/49,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2017,geoId/49,Offense_Count_HateCrimeIncidents_AggravatedAssault,8
2017,geoId/49,Offense_Count_HateCrimeIncidents_SimpleAssault,23
2017,geoId/49,Offense_Count_HateCrimeIncidents_Intimidation,7
2017,geoId/49,Offense_Count_HateCrimeIncidents_HumanTraffickingCommercialSexActs,0
2017,geoId/49,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,1
2017,geoId/49,Offense_Count_HateCrimeIncidents_Robbery,0
2017,geoId/49,Offense_Count_HateCrimeIncidents_Burglary,3
2017,geoId/49,Offense_Count_HateCrimeIncidents_LarcenyTheft,21
2017,geoId/49,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,1
2017,geoId/49,Offense_Count_HateCrimeIncidents_Arson,0
2017,geoId/49,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,11
2017,geoId/49,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,3
2017,geoId/49,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,15
2017,geoId/50,Offense_Count_HateCrimeIncidents,36
2017,geoId/50,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2017,geoId/50,Offense_Count_HateCrimeIncidents_ForcibleRape,1
2017,geoId/50,Offense_Count_HateCrimeIncidents_AggravatedAssault,1
2017,geoId/50,Offense_Count_HateCrimeIncidents_SimpleAssault,5
2017,geoId/50,Offense_Count_HateCrimeIncidents_Intimidation,3
2017,geoId/50,Offense_Count_HateCrimeIncidents_HumanTraffickingCommercialSexActs,0
2017,geoId/50,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2017,geoId/50,Offense_Count_HateCrimeIncidents_Robbery,0
2017,geoId/50,Offense_Count_HateCrimeIncidents_Burglary,0
2017,geoId/50,Offense_Count_HateCrimeIncidents_LarcenyTheft,4
2017,geoId/50,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2017,geoId/50,Offense_Count_HateCrimeIncidents_Arson,0
2017,geoId/50,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,18
2017,geoId/50,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,1
2017,geoId/50,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,3
2017,geoId/51,Offense_Count_HateCrimeIncidents,214
2017,geoId/51,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,2
2017,geoId/51,Offense_Count_HateCrimeIncidents_ForcibleRape,2
2017,geoId/51,Offense_Count_HateCrimeIncidents_AggravatedAssault,14
2017,geoId/51,Offense_Count_HateCrimeIncidents_SimpleAssault,44
2017,geoId/51,Offense_Count_HateCrimeIncidents_Intimidation,40
2017,geoId/51,Offense_Count_HateCrimeIncidents_HumanTraffickingCommercialSexActs,0
2017,geoId/51,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2017,geoId/51,Offense_Count_HateCrimeIncidents_Robbery,1
2017,geoId/51,Offense_Count_HateCrimeIncidents_Burglary,2
2017,geoId/51,Offense_Count_HateCrimeIncidents_LarcenyTheft,2
2017,geoId/51,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2017,geoId/51,Offense_Count_HateCrimeIncidents_Arson,0
2017,geoId/51,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,92
2017,geoId/51,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,3
2017,geoId/51,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,12
2017,geoId/53,Offense_Count_HateCrimeIncidents,613
2017,geoId/53,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,1
2017,geoId/53,Offense_Count_HateCrimeIncidents_ForcibleRape,1
2017,geoId/53,Offense_Count_HateCrimeIncidents_AggravatedAssault,72
2017,geoId/53,Offense_Count_HateCrimeIncidents_SimpleAssault,134
2017,geoId/53,Offense_Count_HateCrimeIncidents_Intimidation,183
2017,geoId/53,Offense_Count_HateCrimeIncidents_HumanTraffickingCommercialSexActs,0
2017,geoId/53,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,1
2017,geoId/53,Offense_Count_HateCrimeIncidents_Robbery,16
2017,geoId/53,Offense_Count_HateCrimeIncidents_Burglary,15
2017,geoId/53,Offense_Count_HateCrimeIncidents_LarcenyTheft,27
2017,geoId/53,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,7
2017,geoId/53,Offense_Count_HateCrimeIncidents_Arson,2
2017,geoId/53,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,132
2017,geoId/53,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,8
2017,geoId/53,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,14
2017,geoId/54,Offense_Count_HateCrimeIncidents,34
2017,geoId/54,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,1
2017,geoId/54,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2017,geoId/54,Offense_Count_HateCrimeIncidents_AggravatedAssault,0
2017,geoId/54,Offense_Count_HateCrimeIncidents_SimpleAssault,8
2017,geoId/54,Offense_Count_HateCrimeIncidents_Intimidation,0
2017,geoId/54,Offense_Count_HateCrimeIncidents_HumanTraffickingCommercialSexActs,0
2017,geoId/54,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2017,geoId/54,Offense_Count_HateCrimeIncidents_Robbery,1
2017,geoId/54,Offense_Count_HateCrimeIncidents_Burglary,1
2017,geoId/54,Offense_Count_HateCrimeIncidents_LarcenyTheft,5
