Year,Geo,StatVar,Quantity
2012,geoId/37,Count_CriminalIncidents_IsHateCrime,119
2012,geoId/38,Count_CriminalIncidents_IsHateCrime,41
2012,geoId/39,Count_CriminalIncidents_IsHateCrime,257
2012,geoId/40,Count_CriminalIncidents_IsHateCrime,21
2012,geoId/41,Count_CriminalIncidents_IsHateCrime,52
2012,geoId/42,Count_CriminalIncidents_IsHateCrime,38
2012,geoId/44,Count_CriminalIncidents_IsHateCrime,12
2012,geoId/45,Count_CriminalIncidents_IsHateCrime,148
2012,geoId/46,Count_CriminalIncidents_IsHateCrime,29
2012,geoId/47,Count_CriminalIncidents_IsHateCrime,317
2012,geoId/48,Count_CriminalIncidents_IsHateCrime,52
2012,geoId/49,Count_CriminalIncidents_IsHateCrime,102
2012,geoId/50,Count_CriminalIncidents_IsHateCrime,12
2012,geoId/51,Count_CriminalIncidents_IsHateCrime,134
2012,geoId/78,Count_CriminalIncidents_IsHateCrime,0
2012,geoId/53,Count_CriminalIncidents_IsHateCrime,272
2012,geoId/54,Count_CriminalIncidents_IsHateCrime,27
2012,geoId/55,Count_CriminalIncidents_IsHateCrime,68
2012,geoId/56,Count_CriminalIncidents_IsHateCrime,2
2011,country/USA,Count_CriminalIncidents_IsHateCrime,6222
2011,geoId/01,Count_CriminalIncidents_IsHateCrime,83
2011,geoId/02,Count_CriminalIncidents_IsHateCrime,8
2011,geoId/04,Count_CriminalIncidents_IsHateCrime,192
2011,geoId/05,Count_CriminalIncidents_IsHateCrime,11
2011,geoId/06,Count_CriminalIncidents_IsHateCrime,1040
2011,geoId/08,Count_CriminalIncidents_IsHateCrime,186
2011,geoId/09,Count_CriminalIncidents_IsHateCrime,140
2011,geoId/10,Count_CriminalIncidents_IsHateCrime,15
2011,geoId/11,Count_CriminalIncidents_IsHateCrime,83
2011,geoId/12,Count_CriminalIncidents_IsHateCrime,123
2011,geoId/13,Count_CriminalIncidents_IsHateCrime,17
2011,geoId/16,Count_CriminalIncidents_IsHateCrime,33
2011,geoId/17,Count_CriminalIncidents_IsHateCrime,69
2011,geoId/18,Count_CriminalIncidents_IsHateCrime,100
2011,geoId/19,Count_CriminalIncidents_IsHateCrime,15
2011,geoId/20,Count_CriminalIncidents_IsHateCrime,67
2011,geoId/21,Count_CriminalIncidents_IsHateCrime,155
2011,geoId/22,Count_CriminalIncidents_IsHateCrime,5
2011,geoId/23,Count_CriminalIncidents_IsHateCrime,55
2011,geoId/24,Count_CriminalIncidents_IsHateCrime,49
2011,geoId/25,Count_CriminalIncidents_IsHateCrime,367
2011,geoId/26,Count_CriminalIncidents_IsHateCrime,346
2011,geoId/27,Count_CriminalIncidents_IsHateCrime,148
2011,geoId/28,Count_CriminalIncidents_IsHateCrime,1
2011,geoId/29,Count_CriminalIncidents_IsHateCrime,117
2011,geoId/30,Count_CriminalIncidents_IsHateCrime,23
2011,geoId/31,Count_CriminalIncidents_IsHateCrime,36
2011,geoId/32,Count_CriminalIncidents_IsHateCrime,59
2011,geoId/33,Count_CriminalIncidents_IsHateCrime,22
2011,geoId/34,Count_CriminalIncidents_IsHateCrime,508
2011,geoId/35,Count_CriminalIncidents_IsHateCrime,28
2011,geoId/36,Count_CriminalIncidents_IsHateCrime,544
2011,geoId/37,Count_CriminalIncidents_IsHateCrime,112
2011,geoId/38,Count_CriminalIncidents_IsHateCrime,27
2011,geoId/39,Count_CriminalIncidents_IsHateCrime,228
2011,geoId/40,Count_CriminalIncidents_IsHateCrime,29
2011,geoId/41,Count_CriminalIncidents_IsHateCrime,128
2011,geoId/42,Count_CriminalIncidents_IsHateCrime,53
2011,geoId/44,Count_CriminalIncidents_IsHateCrime,20
2011,geoId/45,Count_CriminalIncidents_IsHateCrime,135
2011,geoId/46,Count_CriminalIncidents_IsHateCrime,21
2011,geoId/47,Count_CriminalIncidents_IsHateCrime,144
2011,geoId/48,Count_CriminalIncidents_IsHateCrime,152
2011,geoId/49,Count_CriminalIncidents_IsHateCrime,68
2011,geoId/50,Count_CriminalIncidents_IsHateCrime,7
2011,geoId/51,Count_CriminalIncidents_IsHateCrime,144
2011,geoId/78,Count_CriminalIncidents_IsHateCrime,0
2011,geoId/53,Count_CriminalIncidents_IsHateCrime,213
2011,geoId/54,Count_CriminalIncidents_IsHateCrime,18
2011,geoId/55,Count_CriminalIncidents_IsHateCrime,76
2011,geoId/56,Count_CriminalIncidents_IsHateCrime,2
2010,country/USA,Count_CriminalIncidents_IsHateCrime,6628
2010,geoId/01,Count_CriminalIncidents_IsHateCrime,19
2010,geoId/02,Count_CriminalIncidents_IsHateCrime,7
2010,geoId/04,Count_CriminalIncidents_IsHateCrime,236
2010,geoId/05,Count_CriminalIncidents_IsHateCrime,63
2010,geoId/06,Count_CriminalIncidents_IsHateCrime,1092
2010,geoId/08,Count_CriminalIncidents_IsHateCrime,154
2010,geoId/09,Count_CriminalIncidents_IsHateCrime,147
2010,geoId/10,Count_CriminalIncidents_IsHateCrime,20
2010,geoId/11,Count_CriminalIncidents_IsHateCrime,57
2010,geoId/12,Count_CriminalIncidents_IsHateCrime,136
2010,geoId/13,Count_CriminalIncidents_IsHateCrime,17
2010,geoId/16,Count_CriminalIncidents_IsHateCrime,28
2010,geoId/17,Count_CriminalIncidents_IsHateCrime,94
2010,geoId/18,Count_CriminalIncidents_IsHateCrime,94
2010,geoId/19,Count_CriminalIncidents_IsHateCrime,17
2010,geoId/20,Count_CriminalIncidents_IsHateCrime,58
2010,geoId/21,Count_CriminalIncidents_IsHateCrime,173
2010,geoId/22,Count_CriminalIncidents_IsHateCrime,13
2010,geoId/23,Count_CriminalIncidents_IsHateCrime,61
2010,geoId/24,Count_CriminalIncidents_IsHateCrime,80
2010,geoId/25,Count_CriminalIncidents_IsHateCrime,316
2010,geoId/26,Count_CriminalIncidents_IsHateCrime,304
2010,geoId/27,Count_CriminalIncidents_IsHateCrime,127
2010,geoId/28,Count_CriminalIncidents_IsHateCrime,11
2010,geoId/29,Count_CriminalIncidents_IsHateCrime,142
2010,geoId/30,Count_CriminalIncidents_IsHateCrime,31
2010,geoId/31,Count_CriminalIncidents_IsHateCrime,61
2010,geoId/32,Count_CriminalIncidents_IsHateCrime,68
2010,geoId/33,Count_CriminalIncidents_IsHateCrime,31
2010,geoId/34,Count_CriminalIncidents_IsHateCrime,543
2010,geoId/35,Count_CriminalIncidents_IsHateCrime,24
2010,geoId/36,Count_CriminalIncidents_IsHateCrime,699
2010,geoId/37,Count_CriminalIncidents_IsHateCrime,94
2010,geoId/38,Count_CriminalIncidents_IsHateCrime,8
2010,geoId/39,Count_CriminalIncidents_IsHateCrime,247
2010,geoId/40,Count_CriminalIncidents_IsHateCrime,49
2010,geoId/41,Count_CriminalIncidents_IsHateCrime,134
2010,geoId/42,Count_CriminalIncidents_IsHateCrime,57
2010,geoId/44,Count_CriminalIncidents_IsHateCrime,20
2010,geoId/45,Count_CriminalIncidents_IsHateCrime,109
2010,geoId/46,Count_CriminalIncidents_IsHateCrime,51
2010,geoId/47,Count_CriminalIncidents_IsHateCrime,147
2010,geoId/48,Count_CriminalIncidents_IsHateCrime,174
2010,geoId/49,Count_CriminalIncidents_IsHateCrime,63
2010,geoId/50,Count_CriminalIncidents_IsHateCrime,17
2010,geoId/51,Count_CriminalIncidents_IsHateCrime,175
2010,geoId/53,Count_CriminalIncidents_IsHateCrime,232
2010,geoId/54,Count_CriminalIncidents_IsHateCrime,33
2010,geoId/55,Count_CriminalIncidents_IsHateCrime,93
2010,geoId/56,Count_CriminalIncidents_IsHateCrime,2
2009,country/USA,Count_CriminalIncidents_IsHateCrime,6604
2009,geoId/01,Count_CriminalIncidents_IsHateCrime,9
2009,geoId/02,Count_CriminalIncidents_IsHateCrime,9
2009,geoId/04,Count_CriminalIncidents_IsHateCrime,219
2009,geoId/05,Count_CriminalIncidents_IsHateCrime,74
2009,geoId/06,Count_CriminalIncidents_IsHateCrime,1015
2009,geoId/08,Count_CriminalIncidents_IsHateCrime,208
2009,geoId/09,Count_CriminalIncidents_IsHateCrime,198
2009,geoId/10,Count_CriminalIncidents_IsHateCrime,37
2009,geoId/11,Count_CriminalIncidents_IsHateCrime,36
2009,geoId/12,Count_CriminalIncidents_IsHateCrime,130
2009,geoId/13,Count_CriminalIncidents_IsHateCrime,11
2009,geoId/16,Count_CriminalIncidents_IsHateCrime,35
2009,geoId/17,Count_CriminalIncidents_IsHateCrime,129
2009,geoId/18,Count_CriminalIncidents_IsHateCrime,55
2009,geoId/19,Count_CriminalIncidents_IsHateCrime,18
2009,geoId/20,Count_CriminalIncidents_IsHateCrime,122
2009,geoId/21,Count_CriminalIncidents_IsHateCrime,150
2009,geoId/22,Count_CriminalIncidents_IsHateCrime,13
2009,geoId/23,Count_CriminalIncidents_IsHateCrime,50
2009,geoId/24,Count_CriminalIncidents_IsHateCrime,102
2009,geoId/25,Count_CriminalIncidents_IsHateCrime,322
2009,geoId/26,Count_CriminalIncidents_IsHateCrime,314
2009,geoId/27,Count_CriminalIncidents_IsHateCrime,153
2009,geoId/28,Count_CriminalIncidents_IsHateCrime,2
2009,geoId/29,Count_CriminalIncidents_IsHateCrime,124
2009,geoId/30,Count_CriminalIncidents_IsHateCrime,28
2009,geoId/31,Count_CriminalIncidents_IsHateCrime,78
2009,geoId/32,Count_CriminalIncidents_IsHateCrime,48
2009,geoId/33,Count_CriminalIncidents_IsHateCrime,24
2009,geoId/34,Count_CriminalIncidents_IsHateCrime,549
2009,geoId/35,Count_CriminalIncidents_IsHateCrime,15
2009,geoId/36,Count_CriminalIncidents_IsHateCrime,626
2009,geoId/37,Count_CriminalIncidents_IsHateCrime,103
2009,geoId/38,Count_CriminalIncidents_IsHateCrime,14
2009,geoId/39,Count_CriminalIncidents_IsHateCrime,297
2009,geoId/40,Count_CriminalIncidents_IsHateCrime,59
2009,geoId/41,Count_CriminalIncidents_IsHateCrime,130
2009,geoId/42,Count_CriminalIncidents_IsHateCrime,46
2009,geoId/44,Count_CriminalIncidents_IsHateCrime,36
2009,geoId/45,Count_CriminalIncidents_IsHateCrime,124
2009,geoId/46,Count_CriminalIncidents_IsHateCrime,42
2009,geoId/47,Count_CriminalIncidents_IsHateCrime,169
2009,geoId/48,Count_CriminalIncidents_IsHateCrime,165
2009,geoId/49,Count_CriminalIncidents_IsHateCrime,48
2009,geoId/50,Count_CriminalIncidents_IsHateCrime,24
2009,geoId/51,Count_CriminalIncidents_IsHateCrime,150
2009,geoId/53,Count_CriminalIncidents_IsHateCrime,208
2009,geoId/54,Count_CriminalIncidents_IsHateCrime,24
2009,geoId/55,Count_CriminalIncidents_IsHateCrime,54
2009,geoId/56,Count_CriminalIncidents_IsHateCrime,8
2008,country/USA,Count_CriminalIncidents_IsHateCrime,7783
2008,geoId/01,Count_CriminalIncidents_IsHateCrime,11
2008,geoId/02,Count_CriminalIncidents_IsHateCrime,8
2008,geoId/04,Count_CriminalIncidents_IsHateCrime,185
2008,geoId/05,Count_CriminalIncidents_IsHateCrime,91
2008,geoId/06,Count_CriminalIncidents_IsHateCrime,1381
2008,geoId/08,Count_CriminalIncidents_IsHateCrime,149
2008,geoId/09,Count_CriminalIncidents_IsHateCrime,164
2008,geoId/10,Count_CriminalIncidents_IsHateCrime,58
2008,geoId/11,Count_CriminalIncidents_IsHateCrime,42
2008,geoId/12,Count_CriminalIncidents_IsHateCrime,153
2008,geoId/13,Count_CriminalIncidents_IsHateCrime,9
2008,geoId/16,Count_CriminalIncidents_IsHateCrime,30
2008,geoId/17,Count_CriminalIncidents_IsHateCrime,120
2008,geoId/18,Count_CriminalIncidents_IsHateCrime,61
2008,geoId/19,Count_CriminalIncidents_IsHateCrime,33
2008,geoId/20,Count_CriminalIncidents_IsHateCrime,113
2008,geoId/21,Count_CriminalIncidents_IsHateCrime,64
2008,geoId/22,Count_CriminalIncidents_IsHateCrime,67
2008,geoId/23,Count_CriminalIncidents_IsHateCrime,63
2008,geoId/24,Count_CriminalIncidents_IsHateCrime,100
2008,geoId/25,Count_CriminalIncidents_IsHateCrime,333
2008,geoId/26,Count_CriminalIncidents_IsHateCrime,560
2008,geoId/27,Count_CriminalIncidents_IsHateCrime,164
2008,geoId/28,Count_CriminalIncidents_IsHateCrime,4
2008,geoId/29,Count_CriminalIncidents_IsHateCrime,99
2008,geoId/30,Count_CriminalIncidents_IsHateCrime,24
2008,geoId/31,Count_CriminalIncidents_IsHateCrime,11
2008,geoId/32,Count_CriminalIncidents_IsHateCrime,94
2008,geoId/33,Count_CriminalIncidents_IsHateCrime,44
2008,geoId/34,Count_CriminalIncidents_IsHateCrime,744
2008,geoId/35,Count_CriminalIncidents_IsHateCrime,9
2008,geoId/36,Count_CriminalIncidents_IsHateCrime,570
2008,geoId/37,Count_CriminalIncidents_IsHateCrime,124
2008,geoId/38,Count_CriminalIncidents_IsHateCrime,16
2008,geoId/39,Count_CriminalIncidents_IsHateCrime,345
2008,geoId/40,Count_CriminalIncidents_IsHateCrime,51
2008,geoId/41,Count_CriminalIncidents_IsHateCrime,187
2008,geoId/42,Count_CriminalIncidents_IsHateCrime,68
2008,geoId/44,Count_CriminalIncidents_IsHateCrime,35
2008,geoId/45,Count_CriminalIncidents_IsHateCrime,153
2008,geoId/46,Count_CriminalIncidents_IsHateCrime,42
2008,geoId/47,Count_CriminalIncidents_IsHateCrime,255
2008,geoId/48,Count_CriminalIncidents_IsHateCrime,246
2008,geoId/49,Count_CriminalIncidents_IsHateCrime,40
2008,geoId/50,Count_CriminalIncidents_IsHateCrime,20
2008,geoId/51,Count_CriminalIncidents_IsHateCrime,263
2008,geoId/53,Count_CriminalIncidents_IsHateCrime,239
2008,geoId/54,Count_CriminalIncidents_IsHateCrime,43
2008,geoId/55,Count_CriminalIncidents_IsHateCrime,92
2008,geoId/56,Count_CriminalIncidents_IsHateCrime,6
2007,country/USA,Count_CriminalIncidents_IsHateCrime,7624
2007,geoId/01,Count_CriminalIncidents_IsHateCrime,6
2007,geoId/02,Count_CriminalIncidents_IsHateCrime,8
2007,geoId/04,Count_CriminalIncidents_IsHateCrime,161
2007,geoId/05,Count_CriminalIncidents_IsHateCrime,33
2007,geoId/06,Count_CriminalIncidents_IsHateCrime,1400
2007,geoId/08,Count_CriminalIncidents_IsHateCrime,156
2007,geoId/09,Count_CriminalIncidents_IsHateCrime,127
2007,geoId/10,Count_CriminalIncidents_IsHateCrime,49
2007,geoId/11,Count_CriminalIncidents_IsHateCrime,41
2007,geoId/12,Count_CriminalIncidents_IsHateCrime,166
2007,geoId/13,Count_CriminalIncidents_IsHateCrime,13
2007,geoId/16,Count_CriminalIncidents_IsHateCrime,38
2007,geoId/17,Count_CriminalIncidents_IsHateCrime,167
2007,geoId/18,Count_CriminalIncidents_IsHateCrime,40
2007,geoId/19,Count_CriminalIncidents_IsHateCrime,27
2007,geoId/20,Count_CriminalIncidents_IsHateCrime,110
2007,geoId/21,Count_CriminalIncidents_IsHateCrime,48
2007,geoId/22,Count_CriminalIncidents_IsHateCrime,31
2007,geoId/23,Count_CriminalIncidents_IsHateCrime,72
2007,geoId/24,Count_CriminalIncidents_IsHateCrime,150
2007,geoId/25,Count_CriminalIncidents_IsHateCrime,353
2007,geoId/26,Count_CriminalIncidents_IsHateCrime,627
2007,geoId/27,Count_CriminalIncidents_IsHateCrime,157
2007,geoId/28,Count_CriminalIncidents_IsHateCrime,0
2007,geoId/29,Count_CriminalIncidents_IsHateCrime,114
2007,geoId/30,Count_CriminalIncidents_IsHateCrime,21
2007,geoId/31,Count_CriminalIncidents_IsHateCrime,44
2007,geoId/32,Count_CriminalIncidents_IsHateCrime,63
2007,geoId/33,Count_CriminalIncidents_IsHateCrime,43
2007,geoId/34,Count_CriminalIncidents_IsHateCrime,748
2007,geoId/35,Count_CriminalIncidents_IsHateCrime,14
2007,geoId/36,Count_CriminalIncidents_IsHateCrime,493
2007,geoId/37,Count_CriminalIncidents_IsHateCrime,75
2007,geoId/38,Count_CriminalIncidents_IsHateCrime,14
2007,geoId/39,Count_CriminalIncidents_IsHateCrime,312
2007,geoId/40,Count_CriminalIncidents_IsHateCrime,30
2007,geoId/41,Count_CriminalIncidents_IsHateCrime,170
2007,geoId/42,Count_CriminalIncidents_IsHateCrime,83
2007,geoId/44,Count_CriminalIncidents_IsHateCrime,47
2007,geoId/45,Count_CriminalIncidents_IsHateCrime,127
2007,geoId/46,Count_CriminalIncidents_IsHateCrime,37
2007,geoId/47,Count_CriminalIncidents_IsHateCrime,239
2007,geoId/48,Count_CriminalIncidents_IsHateCrime,242
2007,geoId/49,Count_CriminalIncidents_IsHateCrime,55
2007,geoId/50,Count_CriminalIncidents_IsHateCrime,21
2007,geoId/51,Count_CriminalIncidents_IsHateCrime,323
2007,geoId/53,Count_CriminalIncidents_IsHateCrime,195
2007,geoId/54,Count_CriminalIncidents_IsHateCrime,44
2007,geoId/55,Count_CriminalIncidents_IsHateCrime,69
2007,geoId/56,Count_CriminalIncidents_IsHateCrime,21
2006,country/USA,Count_CriminalIncidents_IsHateCrime,7722
2006,geoId/01,Count_CriminalIncidents_IsHateCrime,1
2006,geoId/02,Count_CriminalIncidents_IsHateCrime,6
2006,geoId/04,Count_CriminalIncidents_IsHateCrime,149
2006,geoId/05,Count_CriminalIncidents_IsHateCrime,113
2006,geoId/06,Count_CriminalIncidents_IsHateCrime,1297
2006,geoId/08,Count_CriminalIncidents_IsHateCrime,138
2006,geoId/09,Count_CriminalIncidents_IsHateCrime,131
2006,geoId/10,Count_CriminalIncidents_IsHateCrime,48
2006,geoId/11,Count_CriminalIncidents_IsHateCrime,57
2006,geoId/12,Count_CriminalIncidents_IsHateCrime,216
2006,geoId/13,Count_CriminalIncidents_IsHateCrime,13
2006,geoId/16,Count_CriminalIncidents_IsHateCrime,23
2006,geoId/17,Count_CriminalIncidents_IsHateCrime,156
2006,geoId/18,Count_CriminalIncidents_IsHateCrime,39
2006,geoId/19,Count_CriminalIncidents_IsHateCrime,28
2006,geoId/20,Count_CriminalIncidents_IsHateCrime,109
2006,geoId/21,Count_CriminalIncidents_IsHateCrime,64
2006,geoId/22,Count_CriminalIncidents_IsHateCrime,22
2006,geoId/23,Count_CriminalIncidents_IsHateCrime,59
2006,geoId/24,Count_CriminalIncidents_IsHateCrime,212
2006,geoId/25,Count_CriminalIncidents_IsHateCrime,379
2006,geoId/26,Count_CriminalIncidents_IsHateCrime,653
2006,geoId/27,Count_CriminalIncidents_IsHateCrime,137
2006,geoId/28,Count_CriminalIncidents_IsHateCrime,0
2006,geoId/29,Count_CriminalIncidents_IsHateCrime,78
2006,geoId/30,Count_CriminalIncidents_IsHateCrime,24
2006,geoId/31,Count_CriminalIncidents_IsHateCrime,56
2006,geoId/32,Count_CriminalIncidents_IsHateCrime,125
2006,geoId/33,Count_CriminalIncidents_IsHateCrime,34
2006,geoId/34,Count_CriminalIncidents_IsHateCrime,759
2006,geoId/35,Count_CriminalIncidents_IsHateCrime,20
2006,geoId/36,Count_CriminalIncidents_IsHateCrime,522
2006,geoId/37,Count_CriminalIncidents_IsHateCrime,100
2006,geoId/38,Count_CriminalIncidents_IsHateCrime,16
2006,geoId/39,Count_CriminalIncidents_IsHateCrime,300
2006,geoId/40,Count_CriminalIncidents_IsHateCrime,51
2006,geoId/41,Count_CriminalIncidents_IsHateCrime,141
2006,geoId/42,Count_CriminalIncidents_IsHateCrime,97
2006,geoId/44,Count_CriminalIncidents_IsHateCrime,19
2006,geoId/45,Count_CriminalIncidents_IsHateCrime,110
2006,geoId/46,Count_CriminalIncidents_IsHateCrime,76
2006,geoId/47,Count_CriminalIncidents_IsHateCrime,202
2006,geoId/48,Count_CriminalIncidents_IsHateCrime,245
2006,geoId/49,Count_CriminalIncidents_IsHateCrime,35
2006,geoId/50,Count_CriminalIncidents_IsHateCrime,21
2006,geoId/51,Count_CriminalIncidents_IsHateCrime,341
2006,geoId/53,Count_CriminalIncidents_IsHateCrime,177
2006,geoId/54,Count_CriminalIncidents_IsHateCrime,34
2006,geoId/55,Count_CriminalIncidents_IsHateCrime,84
2006,geoId/56,Count_CriminalIncidents_IsHateCrime,5
2005,country/USA,Count_CriminalIncidents_IsHateCrime,7163
2005,geoId/01,Count_CriminalIncidents_IsHateCrime,0
2005,geoId/02,Count_CriminalIncidents_IsHateCrime,4
2005,geoId/04,Count_CriminalIncidents_IsHateCrime,138
2005,geoId/05,Count_CriminalIncidents_IsHateCrime,134
2005,geoId/06,Count_CriminalIncidents_IsHateCrime,1379
2005,geoId/08,Count_CriminalIncidents_IsHateCrime,125
2005,geoId/09,Count_CriminalIncidents_IsHateCrime,95
2005,geoId/10,Count_CriminalIncidents_IsHateCrime,45
2005,geoId/11,Count_CriminalIncidents_IsHateCrime,48
2005,geoId/12,Count_CriminalIncidents_IsHateCrime,231
2005,geoId/13,Count_CriminalIncidents_IsHateCrime,17
2005,geoId/16,Count_CriminalIncidents_IsHateCrime,33
2005,geoId/17,Count_CriminalIncidents_IsHateCrime,168
2005,geoId/18,Count_CriminalIncidents_IsHateCrime,54
2005,geoId/19,Count_CriminalIncidents_IsHateCrime,37
2005,geoId/20,Count_CriminalIncidents_IsHateCrime,72
2005,geoId/21,Count_CriminalIncidents_IsHateCrime,44
2005,geoId/22,Count_CriminalIncidents_IsHateCrime,17
2005,geoId/23,Count_CriminalIncidents_IsHateCrime,57
2005,geoId/24,Count_CriminalIncidents_IsHateCrime,195
2005,geoId/25,Count_CriminalIncidents_IsHateCrime,371
2005,geoId/26,Count_CriminalIncidents_IsHateCrime,640
2005,geoId/27,Count_CriminalIncidents_IsHateCrime,206
2005,geoId/28,Count_CriminalIncidents_IsHateCrime,0
2005,geoId/29,Count_CriminalIncidents_IsHateCrime,78
2005,geoId/30,Count_CriminalIncidents_IsHateCrime,65
2005,geoId/31,Count_CriminalIncidents_IsHateCrime,71
2005,geoId/32,Count_CriminalIncidents_IsHateCrime,77
2005,geoId/33,Count_CriminalIncidents_IsHateCrime,32
2005,geoId/34,Count_CriminalIncidents_IsHateCrime,738
2005,geoId/35,Count_CriminalIncidents_IsHateCrime,18
2005,geoId/36,Count_CriminalIncidents_IsHateCrime,249
2005,geoId/37,Count_CriminalIncidents_IsHateCrime,89
2005,geoId/38,Count_CriminalIncidents_IsHateCrime,12
2005,geoId/39,Count_CriminalIncidents_IsHateCrime,176
2005,geoId/40,Count_CriminalIncidents_IsHateCrime,41
2005,geoId/41,Count_CriminalIncidents_IsHateCrime,137
2005,geoId/42,Count_CriminalIncidents_IsHateCrime,118
2005,geoId/44,Count_CriminalIncidents_IsHateCrime,15
2005,geoId/45,Count_CriminalIncidents_IsHateCrime,98
2005,geoId/46,Count_CriminalIncidents_IsHateCrime,9
2005,geoId/47,Count_CriminalIncidents_IsHateCrime,128
2005,geoId/48,Count_CriminalIncidents_IsHateCrime,264
2005,geoId/49,Count_CriminalIncidents_IsHateCrime,44
2005,geoId/50,Count_CriminalIncidents_IsHateCrime,32
2005,geoId/51,Count_CriminalIncidents_IsHateCrime,295
2005,geoId/53,Count_CriminalIncidents_IsHateCrime,171
2005,geoId/54,Count_CriminalIncidents_IsHateCrime,47
2005,geoId/55,Count_CriminalIncidents_IsHateCrime,46
2005,geoId/56,Count_CriminalIncidents_IsHateCrime,3
2004,country/USA,Count_CriminalIncidents_IsHateCrime,7649
2004,geoId/01,Count_CriminalIncidents_IsHateCrime,3
2004,geoId/02,Count_CriminalIncidents_IsHateCrime,9
2004,geoId/04,Count_CriminalIncidents_IsHateCrime,224
2004,geoId/05,Count_CriminalIncidents_IsHateCrime,93
2004,geoId/06,Count_CriminalIncidents_IsHateCrime,1393
2004,geoId/08,Count_CriminalIncidents_IsHateCrime,59
2004,geoId/09,Count_CriminalIncidents_IsHateCrime,116
2004,geoId/10,Count_CriminalIncidents_IsHateCrime,33
2004,geoId/11,Count_CriminalIncidents_IsHateCrime,49
2004,geoId/12,Count_CriminalIncidents_IsHateCrime,274
2004,geoId/13,Count_CriminalIncidents_IsHateCrime,29
2004,geoId/16,Count_CriminalIncidents_IsHateCrime,37
2004,geoId/17,Count_CriminalIncidents_IsHateCrime,187
2004,geoId/18,Count_CriminalIncidents_IsHateCrime,63
2004,geoId/19,Count_CriminalIncidents_IsHateCrime,23
2004,geoId/20,Count_CriminalIncidents_IsHateCrime,49
2004,geoId/21,Count_CriminalIncidents_IsHateCrime,71
2004,geoId/22,Count_CriminalIncidents_IsHateCrime,22
2004,geoId/23,Count_CriminalIncidents_IsHateCrime,68
2004,geoId/24,Count_CriminalIncidents_IsHateCrime,245
2004,geoId/25,Count_CriminalIncidents_IsHateCrime,346
2004,geoId/26,Count_CriminalIncidents_IsHateCrime,556
2004,geoId/27,Count_CriminalIncidents_IsHateCrime,239
2004,geoId/28,Count_CriminalIncidents_IsHateCrime,2
2004,geoId/29,Count_CriminalIncidents_IsHateCrime,71
2004,geoId/30,Count_CriminalIncidents_IsHateCrime,56
2004,geoId/31,Count_CriminalIncidents_IsHateCrime,62
2004,geoId/32,Count_CriminalIncidents_IsHateCrime,81
2004,geoId/33,Count_CriminalIncidents_IsHateCrime,48
2004,geoId/34,Count_CriminalIncidents_IsHateCrime,769
2004,geoId/35,Count_CriminalIncidents_IsHateCrime,21
2004,geoId/36,Count_CriminalIncidents_IsHateCrime,386
2004,geoId/37,Count_CriminalIncidents_IsHateCrime,66
2004,geoId/38,Count_CriminalIncidents_IsHateCrime,8
2004,geoId/39,Count_CriminalIncidents_IsHateCrime,353
2004,geoId/40,Count_CriminalIncidents_IsHateCrime,51
2004,geoId/41,Count_CriminalIncidents_IsHateCrime,155
2004,geoId/42,Count_CriminalIncidents_IsHateCrime,105
2004,geoId/44,Count_CriminalIncidents_IsHateCrime,29
2004,geoId/45,Count_CriminalIncidents_IsHateCrime,105
2004,geoId/46,Count_CriminalIncidents_IsHateCrime,7
2004,geoId/47,Count_CriminalIncidents_IsHateCrime,136
2004,geoId/48,Count_CriminalIncidents_IsHateCrime,309
2004,geoId/49,Count_CriminalIncidents_IsHateCrime,59
2004,geoId/50,Count_CriminalIncidents_IsHateCrime,28
2004,geoId/51,Count_CriminalIncidents_IsHateCrime,307
2004,geoId/53,Count_CriminalIncidents_IsHateCrime,175
2004,geoId/54,Count_CriminalIncidents_IsHateCrime,31
2004,geoId/55,Count_CriminalIncidents_IsHateCrime,37
2004,geoId/56,Count_CriminalIncidents_IsHateCrime,4
